metagenre,vol,num,author,author_std,title,subtitle,editorial,genre,city,publisher,year,series,pages,printrun,price,contents
fic,1949-1950,1540,NOAUTHOR,,Уральские огоньки. № 3,,Редактор-составитель Н. П. Бова.,,Челябинск,"Челябинское областное государств, изд-во",1950.0,,118.0,15000.0,5.75,"С. Маршак. Пионерский привет. (Иллюстр, Д. Фехнер.) —Б. Раевский. За мир, за демократию. (Стихи. Иллюстр. М. Ткачева.)—Две карты; Друзья; Школа в горах; Дети Индии; Да здравствует Китай свободный! — Г. Манернов. Андрейка Быстров. (Рассказ. Иллюстр. С.  Алюхина.) — В. Кузнецов. Новый год. (Стихи. Иллюстр. К. Сер-бинович.) —С. Самсонов. Бессмертный танк. (Рассказ-быль. Иллюстр. B.   Челинцевой.) — В. Кузнецов. В снежки. (Стихи. Иллюстр. К. Сербинович.)—П. Уралов. «Выдра». (Рассказ. Иллюстр. С. Алюхина.)— Л. Татьяничева. Сын большевика. (Стихи. Иллюстр. В. Челинцевой.) — Б. Рябинин. Возмужание святохи.    (Рассказ.    Иллюстр. C.  Алюхина.) — Г. Катюжинский. Упрямый рычаг. (Стихи. Иллюстр. С. Алюхина.) — В. Очеретин. Старая история. (Рассказ.   Иллюстр. С. Алюхина.) — Д. Захаров. Мои друзья. (Стихи. Иллюстр. В. Челинцевой.) — А. Салынский. Пять с плюсом.     (Расоказ.    Иллюстр. С. Алюхина.) — И. Иванов. Орлы. (Стихи. Иллюстр. В. Челинцевой.)—И. Иванов. Юрюбаны. (Стихи. Иллюстр. В. Челинцевой.) — И. Ликстанов. Медный светец. (Отрывок    из повести    «Первое мая».) —С.  Лялицкая. Музей среди гор. (Рассказ. Иллюстр. К. Сербинович.) — С. Лялицкая. Чудесный камень. (Рассказ. Иллюстр». К. Сербинович.)"
fic,1949-1950,1547,NOAUTHOR,,Утро,Альманах для детей. Редактор Наталия Забила,Обложка И. Дайца. Форзац В. Уманца.,,Харьков,Харьковское книжно-газетное изд-во,1949.0,,206.0,25000.0,15.0,"Наталья Забила; Наша Родина; (Перев; с украинского Б; Котлярова; Иллюстр; А; Довгаль.) — Валентин Бычко; В Москве на Красной площади; (Перев; с украинского А; Кравцова; Иллюстр; Г; Бондаренко.) — Олесь Донченко; Лесничиха; (Перев; с украинского Л; Шутова; Иллюстр; Н; Гноевой.)—Борис Котляров; Тонино письмо; (Иллюстр; Е; Тра-скиной.) — Н; Сказбуш; Важное дело; (Иллюстр; И; Филонова.) — Игорь Муратов; Мы с Андреем; (Перев; с украинского Л; Галкина; Иллюстр; Л; Джолос и Е; Соловьева.) — Борис Котляров; Дядя Арта-мон; (Иллюстр; Е; Траскиной.) — Александр Копыленко; Мальчик-с-пальчик и его хата; (Перев; с украинского Н; Сказбуша; Иллюстр; И; Филонова.) — Игорь Муратов; Хорошие соседи; (Перев; с украинского; Иллюстр; Л; Джолос и Е; Соловьева.) — Иван Багмут; Кусок пирога; (Перев; с украинского Н; Сказбуша; Иллюстр; А; Довгаль.) — Ярослав Гримайло; Мальчик с голубем; (Перев; с украинского П; Л; Иллюстр; Л; Джолос и Е; Содовьева.) —Оксана Иваненко; Волшебные зерна; (Перев; с украинского , Е; Сурковой; Иллюстр; И; Дайца.)—Мария Пригара; Подружки; (Перев; с украинского Н; Л; Иллюстр; Л; Джолос и Е; Соловьева.) — Наталья Забила; Дед Мороз; (Перев; с украинского; Иллюстр; Л; Траскиной.) — Мария Познанская; Покачаться наш воробышек хотел; (Перев; с украинского Л; Галкина; Иллюстр; Л; Джолос и Е; Соловьева.) — Хана Левина; Сказка о сильном Медведе, о доброй Медведице и злом-презлом Волке; (Перев; с еврейского; Иллюстр; В; Аверина.) — Борис Котляров; Кубик — пес матросский; (Иллюстр; И; Филонова.) — К; Полякова; Услужливый сверчок; (Иллюстр; Л; Джолос и Е; Соловь-сва.) — К; Полякова; Капризный петух; (Иллюстр; Л; Джолос и Е; Соловьева.) —Мария Познан-ская; Петушки; (Перев с украинского Л; Галкина; Иллюстр; Л; Джолос и Е; Соловьева.) —Лев Галкин; Пионерский марш; (Иллюстр; Л; Джолос и Е; Соловьева.)"
method,1949-1950,1548,NOAUTHOR,,Учись читать и считать,,,,М.,изд. артели Декалькомания,1949.0,,29.0,50000.0,3.5,
nonfic,1949-1950,1569,"Ферсман, А. Е.",ФерсманАЕ,Занимательная геохимия,Химия земли. Научный редактор проф. Н. К. Разумовский,Художник Ю. Киселев.,,М.; Л.,Детгиз,1950.0,Школьная библиотека,312.0,50000.0,7.35,Предисловие. Акад. В. Г. Хлопин; Н. К. Разумовский. Введение. Ч. 1. Атом. 4.2. Химические элементы в природе. Ч. 3. История атома в природе. Ч. 4. Прошлое и будущее геохимии
nonfic,1949-1950,1570а,"Филиппычев, А. В.",ФилиппычевАВ,Компрессионный мотор Ф-10,,,,М.,изд-во ДОСАРМ в Тушине,1949.0,Библиотека юного конструктора,36.0,15000.0,1.5,
method,1949-1950,1589,"Хаскин, Ал.",ХаскинАИ,"Подумай, отгадай! Ребусы-книги",,,,М.,изд. полиграфической ф-ки Мытищинского райпромкомбината,1949.0,,32.0,200000.0,1.0,
method,1949-1950,1599,NOAUTHOR,,Хрестоматия по детской литературе,Учебное пособие  ных педагогических училищ,"Составили: М. К. Боголюбская и А. Л. Табенкина. Вводная статья написана М. К. Боголюбской. Справочный материал и библиография составлены А. Л. Табенкиной. Оформление книги художника Я. С. Телишевского. Иллюстрации в тексте и на отд. листах художн. А. Давыдовой, К. В. Кузнецова, А. Лаптева, А. Фроста, Г. Доре, Ю. Васнецова, И. Билибина, В. Лебедева, А. Пахомова, К. Клементьевой, А. Пластова, А. Рылова.",,М.,Учпедгиз,1948.0,,360.0,,6.6,"М. К. Боголюбская. Литература для детей дошкольного возраста. (Вводная статья.) I. Фольклор: Русские народные сказки. Присказка. (Обраб. И. Карнауховой.) — Репка. (Обраб. О. Капицы.) — Ку-рочка-ряба. (Обраб. К. Ушинского.) — Про козла; Теремок; Петушок и бобовое зернышко. (Обраб. О. Капицы.) — Колобок. (Обраб. А. Афанасьева.) — Лиса, заяц и петух; Волк и семеро козлят. (Обраб. И. Карнауховой.) —Медведь и девочка; Девочка и лиса. (Обраб. О. Капицы.) — Зимовье зверей. (Обраб. А. Толстого.) —Мужик и медведь. (Обраб. А. Толстого.)—Кот, петух и лиса; Как аукнется, так и откликнется. (Обраб. К. Ушинского.) — Лисичка-сестричка и серый волк. (Обраб. О. Капицы.) — Лиса и кувшин. (Обраб. К. Ушинского.) — Коза-дереза. (Обраб. О. Капицы.) — Лиса и козел. (Обраб. О. Капицы.) — Лисичка со скалочкой; Липовая нога; Жихарка; Петух и жерновки; Пых; Снегурочка; Гуси-лебеди. (Обраб. А.  Толстого.) —Морозко. (Обраб. А.  Толстого.)—Одноглазка, Двуглазка и Триглазка. (Обраб. М. Булатова.) — Братец Иванушка и сестрица Аленушка. (Обраб. М. Булатова.) — Царевна-лягушка. (Обраб. М. Булатова.) — Сказка о серебряном блюдечке и наливном яблочке. (Обраб. А. Афанасьева.) Песенки и потешки: Сказки народов СССР. Три слова. (Украинская сказка. Обраб. А. Любарской.) — Козья хатка. (Белорусская сказка. Обраб. Я. Коласа.) — Заработанный рубль. (Грузинская сказка. Обраб. А. Любарской.) — Чудесная шуба. (Казахская сказка. Обраб. Н. Северина.) —Хозяин и работник. (Армянская сказка. Обраб. О. Туманяна.) —Три дочери. (Татарская сказка.) — Сто умов. (Алтайская сказка. Обраб. А. Гарф.) — Кукушка. (Ненецкая сказка.)—Как собака себе товарища искала. (Ненецкая сказка. Обраб. К. Шавро-ва.) — Олешек — Золотые Рожки. (Лопарская сказка. Обраб. К. Щав-рова.) —>Айога. (Нанайская сказка. Обраб. Д. Нагишкина.)—Почему кот умывается после еды. (Литовская сказка. Обраб. А. Гарф.) — Зайчишки. (Литовская сказка. Обраб. А. Гарф.)—Бедняк и богач. (Литовская сказка. Обраб. Петра-са Цвирка.) — Скатерть, баран и дубинка. (Латышская сказка. Обраб. Я. Ниедре.) Переводные сказки. Перро Шарль. Красная шапочка. (Переск. М. Булатова.)— Бр. Гримм. Горшок каши. (Переск. А.  Введенского.) — Бременские музыканты.. (Переск. А. Введенского.)— Г.-Х. Андерсен. Гадкий утенок; Пятеро из одного стручка; Д. Л. Харрис. Братец-кролик и его крольчата. (Негритянская сказка. Обраб. М. Гершензона.) II. Русская литература XIX в е-к а (Для детей): А. С. Пушкин. Сказка о рыбаке и рыбке; «У лукоморья дуб зеленый...» (Из поэмы «Руслан и Людмила.») — «В синем небе звезды блещут...» (Отрывок из «Сказки о царе Салта-не».) —«Ветер на море гуляет...» (Отрывок из «Сказки о царе Сал-тане».) —  «Уж небо осенью дышало...» (Отрывок из романа «Евгений Онегин».)—«Опрятней модного паркета...» (Отрывок из романа «Евгений Онегин».) — «Зима! Крестьянин торжествуя...» (Отрывок из романа «Евгений Онегин».) — «Еще дуют холодные ветры...» — «За весной, красой природы...» (Отрывок из поэмы «Цыганы».) — В. А. Жуковский. Жаворонок; Птичка; Котик и козлик; Мальчик-с-пальчик. (Отрывок.)—И. А. Крылов. Стрекоза и Муравей; -Мартышка и Очки; Ворона и Лисица; Н. А. Некрасов. Дедушка Мазай и зайцы. (Отрывок.) — «В зимние сумерки нянины сказки...» (Отрывок из поэмы «Саша».) —  «Саша сбирала цветы полевые...» — «Плакала Саша, как лес вырубали...» (Отрывок из поэмы «Саша».) —  «Ух, жарко! До полдня грибы собирали...» (Из стихотворения «Крестьянские дети».) — Зеленый Шум. (Отрывок.) — «Однажды в студеную зимнюю пору...» (Из стихотворения «Крестьянские дети».) —«Не ветер бушует над бором...» (Отрывок из поэмы «Мороз, Красный нос».) —  Ф. И. Тютчев. Весна; Весенняя гроза; А. Н. Плещеев. «Шаловливые ручонки...» —   На берегу; «Травка зеленеет...» (Отрывок из «Сельской песни».) — Дети и птичка; -А. А. Фет. «Мама, глянь-ка из окошка...» — «Кот поет, глаза прищуря...» — Осень; А. Н. Майков. Колыбельная песня; «Ласточка примчалась...» — Летний дождь; И. С. Никитин. Встреча зимы. (Отрывок.) — «Полюбуйся, весна наступает...» — Гнездо ласточки; И. 3. Суриков. Детство. (Отрывок.)—«Первый снег пушистый...» —  Л. Н. Толстой. Для маленьких; Отец и сыновья; Два товарища; Обезьяна и горох; Муравей и го- 14  Детская литература лубка; Три медведя. (Сказка.) — Старый дед и внучек; Косточка; Котенок; Девочка и грибы; Лев и собачка; Пожарные собаки; Корова; Филипок; К. Д. Ушинский. Вместе тесно, а врозь скучно; Бишка; Петушок с семьей; Васька; Мышки; Курица и утята; Лиса Патрикеевна; Умей обождать; Как рубашка в поле выросла; Четыре желания; Проказы старухи-зимы; Утренние лучи; В. Ф. Одоевский. Мороз Иванович. (Сказка.)—Д. Н. Мамин-Сибиряк. «Присказка» и «Сказка про храброго зайца» из сборника «Аленушкины сказки»; Нерешенный вопрос. (Сказка.) III. С о-ветская детская литература: А. М. Горький. Воробьиш-ко. (Сказка.) — Отрывок из повести «Детство»; Отрывок из повести «В людях»; В. В. Маяковский. Что такое хорошо и что такое плохо; Кем быть? — Майская песенка; С. Я. Маршак. Песня о первом дне сентября; Усатый-поло-сатый; Сказка о глупом мышонке; Детки в клетке; Ванька-Встанька; Мяч; Вот какой рассеянный; Пожар; Почта; Круглый год; Откуда стол пришел; Про все на свете; Живые буквы; КИ. Чуковский. Мойдо-дыр; Телефон; Лимпопо; Путаница; С. В. Михалков. День седьмого ноября; Имя вождя; Кремлевские звезды; Дядя Степа; А что у вас? — Песенка друзей; Щенок; Андрюшка; Мы с приятелем; Почетный пассажир; Приезд героя.-—А. Л. Барто. Игрушки. (Отрывки.)—Девочка-ревушка. (А. и П. Барто.) —Девочка чумазая. (А. и П. Барто.) Считалочка. (А. и П. Барто.)—Помощница; Мой братишка; Уехали; Машенька. (Отрывок.) —Имя; • Е. А. Благинина. Аленушка; Вот какая мама.-— Уморилась; -Загадка; О елке, о сером волке, о стрекозе и о бедной козе; 3. И. Александрова. Октябрьская Москва; Новые ясли; Мой Мишка; Ветер на речке; Подснежник; В школу; На параде; Янка Купала. Мальчик и летчик. (Перев. с бело-русского Л. Некрасовой.)—Алеся. (Перев. Е. Благининой.)—Матери; Зима; Поле; Якуб Колас. Петая о весне. (Перев. Е. Благининой.)—Цветок; Дед-гость. (Перев. Б. Ирининой.) — Счастливая минута; И. И. Нехода. У нас нынче праздник. (Перев. Е. Благининой.) — Песенка про   елку. (Перев. Е. Благининой.)—Журавли; Веснянка.-—Н. Забила. Про всех.    (Перев. ЯХелемского.) — Ясочкин садик. (Перев. 3. Александровой.)— Одуванчики. (Перев. Е. Благининой.)—Улитка. (Перев. Е. Благининой.)—Джамбул Джа-баев. «И детям, и внукам, и правнукам враз...» — Колыбельная песня; Детям; Сулейман Стальский. Ребята.-—Привет; А. Т. Кононов. Елка в Сокольниках; Памятник; Н. К. Крупская. Владимир Ильич Ленин; Иосиф Виссарионович Сталин; Рассказы детей. Встреча с товарищем Сталиным; В. В. Смирнова. День рождения; Л. А. Кассиль. У нас в Москве; Твои защитники; А. П. Гайдар. Поход; Чук и Гек. (Отрывки из книги «Чук и Гек».) —Б. С. Житков. Что я видел; Галка; Как папа меня спасал; Мд М. Пришвин. Ребята и утята; Лисичкин хлеб; Золотой луг; Беляк; Журка; Дятел; Еж; В. В. Бианки. Теремок; Приключения муравья; Первая охота; Чей нос лучше?-—Лесные домишки; Хвосты; Купанье медвежат; Е.   И. Чарушин. Волчиш-ко; Медвежата; Шутки. (Отрывки из книги Е. Чарушина и Е. Шуйской «Шутки».) — Как мальчик Женя научился говорить букву «р»; Как лошадка зверей катала; В: А. Осеева. Волшебное слово; Печенье; Добрая хозяюшка; Л. Ф. Воронкова. Катин год. (Отрывки.)— С. Я. Маршак. Двенадцать месяцев. (Новогодняя сказка.)— Именной указатель; -Библиография"
folk,1949-1950,1600,NOAUTHOR,,Хрестоматия по детской литературе,Ддя педагогических училищ,Составили О. В. Алексеева и В.  И. Силландер. Утверждена Министерством просвещения РСФСР.,,М.,Учпедгиз,1950.0,,384.0,50000.0,7.5,"Введение; О состоянии и задачах развития детской литературы. (Из постановления XIII пленума Правления Союза советских писателей СССР.) Устное народное творчество. Сказки: Илья Муромец и Калин-царь. (Русская народная сказка. Обраб. И. Карнауховой.) — Сестрица Аленушка и братец Иванушка (Русская народная сказка. Обраб. А. Н. Толстого.) — Ленинская правда. (Белорусская народная сказка.) — Самый сильный. (Нанайская народная сказка. Обраб. Д. Нагишкина.) — Следопыт. (Казахская народная сказка. Обраб. Северина.) — Как собака себе товарища искала. (Ненецкая народная сказка. Обраб. К. Шаерова.) — Козел. (Сказка-шутка. Обраб. М. Булатова.) — Присказки-зачины. ;— Концовки. Песни: Два сокола; Дороженька; Во поле березонька стояла; Заинька по сеничкам гуляй, погуляй; Буренушка; Гори, гори ясно; Частушки, загадки; Пословицы и поговорки; Скороговорки и с ч и т а л к и; Р усекая классическая литература. Первые книги для детей: Первый детский журнал «Детское чтение для сердца и разума»; И. А. Крылов. Революционные демократы о литературе для детей: В. Г. Белинский, Н. Г. Чернышевский, Н. А. Добролюбов; A. С. Пушкин. Сказка о царе Сал-тане, о сыне его славном и могучем богатыре князе Гвидоне Салта-новиче и о прекрасной царевне Лебеди; П. П. Ершов. Конек-Горбунок. (Русская сказка в 3-х частях. В сокращении.)—Н. А. Некрасов. Школьник; Крестьянские дети; К. Д. Ушинский. Четыре желания; Кончил дело — гуляй смело; Дети в роше; Л. Н. Толстой. B. И. Ленин о Л. Н. Толстом; Детство. (Из главы XV.)—Три медведя. (Сказка.)—Лев и собачка. (Быль.) — Кавказский пленник. (Быль.)—Д. Н. Мамин-Сибиряк. Емеля-охотник; А. П. Чехов. Ванька; Каштанка. Советская литература. А. М. Горький Детство. (Главы изшовести II и XII.) — Пеле. (Из сказок об -Италии.) — О темах. (Из статьи.) —О безответственных людях и   о детской книге наших дней. (Из статьи.) — О сказках; О книгах. (Из брошюры «Как я учился».) — В. В. Маяковский.-   Песня-молния; Возьмем винтов-. ки новые; Кем быть? — Прочти и катай в Париж и Китай; A. П. Гайдар. Тимур и его команда. (В сокращении.)—У переправы; С. В. Михалков. Мой друг; Быль для детей. (В сокращении.) — Дядя Степа; Морской индюк. О B. И. ЛенинеиИ. В. Сталине: B.  В.- Маяковский. Из поэмы «Владимир Ильич Ленин»; А. И. Ульянова. Детские и школьные годы Ильича; А. Кононов. Елка в Сокольниках; Л. Савельев. Ленин идет в Смольный; В Смольном; А. Яковлев. О великом и-простом человеке; Слово советских писателей к товарищу Сталину; Н. С. Тихонов. 21 декабря 1949 года; М. Исаковский. И. В. Сталину; Джамбул Джабаев. Из песни «Ленин и Сталин». Советская Родина: К. М. Симонов. Родина; -Наталья Забила. Наша Родина (Перев. с украинского.) — С. Бабаевский. Из романа «Кавалер Золотой Звезды». Дети Страны Советов: В. Гусев. Песня советских школьников; С. Щипачев. Красный галстук; Е. Л. Шварц. Первоклассница. (В сокращении.) — C. Я. Маршак. Школьные товарищи; А. И. Мусатов. Стожары. (В сокращении.) —А. Л. Барто. Шурка; П. А. Павленко. Степное солнце. (В сокращении.) — В. П. Катаев. Сын полка. (В сокращении.) — Джамбул Джабаев. Колыбельная песня. Дети капиталистических стран: Н. и Г. Комаровские. Красноголовый Дятел. Природа Родины и ее богатства: М. М. Пришвин. Кладовая солнца. Сказка-быль. (В сокращении.) —П. Бажов. Серебряное копытце; В. В. Бианки. «Лесная газета»; Якуб Колас. Ягоды; Близко весна. (Перев. с белорусского.) Драматургия для детей: С. Я. Маршак. Двенадцать месяцев. ""(В сокращении.) —Газеты и журналы для детей"
method,1949-1950,1601,NOAUTHOR,,Художественная самодеятельность,Сборник,,,Магадан,Советская Колыма,1949.0,,51.0,3200.0,3.0,
nonfic,1949-1950,1622,"Чернышевский, Н. Г.",ЧернышевскийНГ,Избранные литературно-критические статьи,"Подбор, редакция текстов и примечания А. В. Западова",Вступительная статья Б. И. Бурсова. ХудоЖн. А. С. Васильев.,,Л.,Лениздат,1950.0,Библиотека школьника,484.0,30000.0,12.0,"От редакции; Б. Бурсов. Н. Г. Чернышевский — литературный критик; Очерки гоголевского периода русской литературы. (Статья первая; Из статьи пятой; Статья седьмая; Статья восьмая; Статья девятая и последняя.) — «Бедность не порок»; Стихотворения Кольцова; Стихотворения Н. Огарева; «Детство и отрочество», «Военные рассказы»; Александр Сергеевич Пушкин. Его жизнь и сочинения; Сочинения и письма Н. В. Гоголя; «Г убернские очерки»; Из заметок о журналах; Русский человек на «rendez-vous»; Не начало ли перемены? — Примечания"
nonfic,1949-1950,1623,"Чернышевский, Н. Г.",ЧернышевскийНГ,О классиках русской литературы,,Вступительная статья В. Щербины «Великий русский критик». Редакция текста и примечания Н. Богословского. Оформление художн. Л. Городского.,,М.; Л.,Детгиз,1949.0,Школьная библиотека,260.0,50000.0,6.4,"В. Щербина. Великий русский критик. А. С. Пушкин: Александр Сергеевич Пушкин,    его жизнь и сочинения; Из статьи «Сочинения Пушкина». Н. В. Гоголь: Из «Очерков гоголевского периода русской литературы». (Статья первая.) А. Н. Островский: «Бедность не порок», ~ комедия А. Островского; Заметки о журналах, (март 1857.) И. С. Тургенев: Русский человек, на «rendezvous». Н. А. Н е к р а с о в: Из писем Н. Г. Чернышевского; Заметки при чтении посмертного стихотворения Н. А. Некрасова. М. Е. С а л-тыков-Щедрин:           Г убернские очерки. Л. Н. Толстой: Детство и отрочество; Военные рассказы; Заметки о журналах (декабрь 1856); Примечания"
fic,1949-1950,1627,NOAUTHOR,,Четыре желания,Литературно-художественный сборник,Сост. Кл. Рождественская.,,Свердловск,Свердловское областное государств. изд-во,1950.0,,256.0,30000.0,9.0,"Весна идет: Четыре желания. Рассказ К. Ушинского; Весенние воды.    Стих. Ф. Тютчева; Лиса и заяц. Народная сказка; Еще стояли холода. Из поэмы В. Инбер «Домой, домой»; Еще дуют холодные ветры. Стих. - А. Пушкина; Дедушка Мазай и зайцы. Стих. Н. Некрасова; Лесные . домишки.. . Сказка В.   Бианки; Москва  майская. Песня В.    Лебедева-Кумача; На парад. Стих. О. Высоцкой; Весной в лесу. Из рассказа КПаустовского «Стальное колечко»; Не пищаль! Из книги А. Ма.каренко «Педагогическая поэма»; Подснежник. Стих. М. - Соловьевой; Как делают бумагу. Из книги М. Ильина «Черным по белому»; Весенняя гроза. Стих. Ф. Тютчева; День радио. Очерк; Скажи, фиал: ка. Стих. А. Плещеева; Говорит Москва. Из книги Полякова «В тылу врага»; Песенка самых счастливых. Стих. Н. Саконской; Огород. Стих. Н. Чуковского; Поход. Рассказ А. Гайдара; Несется клич. Стих. М. Матковского; Снега давно дотаяли. Стих. Б. Михайлова.1— Салют. Стих. Е. Трутневой; Лебеди и гуси. Рассказ Л. Воронковой; Три яблоньки. Рассказ Д. Казанцева; Княженики. Стих. Е. Трутневой; Желту-хин. Из книги А. Н. Толстого «Детство Никиты»; Лето пришло. Стих. А. Кузнецовой.-—Земляника. Стих. Е. Трутневой. Лето красн о е: Дудочка и кувшинчик. Сказка В. Катаева; Вишенка. Рассказ Д. Казанцева; Улитка. Стих. Е. Трутневой; Красное с черным. Очерк В. Коринек; Три медведя. Сказка Л. Н. Толстого; Про сома. Стих С. Михалкова; Филька. Рассказ из книги «Урал — земля золотая»; Еж. Рассказ М. Пришвина; Разведчики природы. Стих. С. Болотина; Мышиное золото. Рассказ В. Яркова; Богатства Урала. Стих. К. Мурзиди; Голубая змейка. Сказ П. Бажова; Разблестелись черешенки. Стих. Леси Украинки. Перев. Е. Благининой; У золотых ям. Рассказ С. Лялицкой; Прозрачные капли стекают с весла. Стих. А. Кузнецовой; Говорливый. По одноименному рассказу А.. Кожевникова; Сделай дождик! Стих. Е. Хорин-ской; Змейка. Рассказ; В каповой пещере. Очерк С. Меча; На флаг — смирно! Из рассказа Л. Кассиля «Далеко в море»; В июльский день. Из «Записок охотника» И. С. Тургенева; Подсолнух. Стих. С. Щипачева; Жарко  -жар-ко-жарко в этот день. Стих. А. Кузнецовой; Емеля-охотник. Рассказ Д. Н. Мамина-Сибиряка; За грибами. Стих. Е.   Трутневой; Красавчик. Рассказ; Звезды на небе высоко. Стих. К. Мурзиди; День железнодорожника. Очерк К. Мурзиди; Наша дорога. Стих. Е. Трутневой; Волк и козлята. Народная сказка; Как из    земли хлеб растет. Из книги Б. Житкова «Что я видел?» — Пастушок. Рассказ Н. Поповой; Удивляется народ. Стих Е. Хоринской; Маленький летчик. Стих. Я. Купала. Перев. М. Голодного.-—Наш аэропорт. Очерк К. Мурзиди; Каменная куделька; Урожай у нас богатый. Стих. М. Познанской; В подземном городке. Из книги «Урал -— земля золотая»; Попрощаться с теплым летом. Стих. М. Исаковского; Девочка. Стих. Ю. Гайда. Золотая осень: Школьный новый год. Песня С. Маршака; Природный карандаш. Из книги «Урал — земля золотая»; В колхозном саду; Стрекоза и муравей. Басня И. А. Крылова; Случай в кедровнике. Из книги «Урал-—земля золотая»; Уральские кедры; Танк «Пионер», Рассказ С. Самсонова; На колхозном базаре. Стих. А. Спешилова; Клюква. Стих. Е. Трутневой; Дети и птичка. Стих. А. Плещеева; Лучистая полоска. Стих. К. Мурзиди; Ли-стопадничек. Сказка И. Соколова-Микитова; Зайчик. Стих. А. Блока; Унылая пора! очей очарованье!.. Стих. А. Пушкина; День Седьмого ноября. Стих. С. Маршака; Любочка. Рассказ А. Бонди-на. Здравствуй, гостья зим а: Снежинка. Стих. Е. Долино-вой; Огневушка-поскакушка. Сказ П. Бажова; У кормушки. Стих. Н. Венгрова; В лесу. Стих. A.  Кузнецовой; Лиса и -волк. Народная сказка; Кто как пишет; Метелица. Песня; Зловредная вода. Из книги «Урал — земля золотая»; Птицы под снегом. Рассказ М. Пришвина; Я славлю Великий Советский.закон. Стих. Джамбула; Песня о Сталине. М. Исаковский; Чук и Гек. Рассказ А. Гайдара (в сокращении); Новый год!-—Над мирным краем. Стих. С. Михалкова; Хорошо на свете. Стих. Е. Благининой; Мы в доме, где уснувший Ленин. Стих. М. Исаковского; Внучата Ильича. Стих. Г. Сикорской; Никогда не погаснет. Рассказ К. Боголюбова; Стало светло. Стих. Е. Долиновой; Страна электричества. Очерк Г. М. Кржижановского; За подснежной травкой. Рассказ Н. Поповой; Мороз Иванович. Сказка В. Одоевокого; Возьмем винтовки новые. Стих. B.  Маяковского; Серебряное копытце. Сказ П. Бажова; Храбрая Таня. Рассказ К. Носилова; Коноплянка. Стих. М. Моравской; Снегурушка. Народная сказка; Ласточка примчалась. Стих. А. Майкова; Двенадцать месяцев. Сказка С. Маршака"
method,1949-1950,1647,NOAUTHOR,,Чиж,Уход и содержание,,,М.,изд. Зоокомбината,1949.0,,16.0,25000.0,1.0,
method,1949-1950,1648,NOAUTHOR,,Читательские литературные конференции в училищах и школах трудовых резервов,Из опыта работы,Составили Е. П. Коршунова и Б. А. Пескина.,,М.,изд. Трудрезерв-издата,1950.0,Министерство трудовых резервов СССР. Управлениекультмассовой и воспитательной работы. Серия методических писем и инструкций в помощь библиотекарям училищ и школ. Вып. 2,35.0,5000.0,0.65,
fic,1949-1950,1663,"Шаров, А.",ШаровА,Жизнь побеждает,,Иллюстр. В. Ермолова.,,М.; Л.,Детгиз,1950.0,,160.0,30000.0,5.7,"Две науки. Поиски врага. В Ветлянке; Невидимые течения; ; Первое оружие; Путешествие по следам смерти; Дома; В поисках «того, чего нет»; Чумной форт; Судьба Владислава Выжникеви-ча. Д в е победы. В Маньчжурию; Московский пункт; Разгадка маньчжурской чумы; В При-•каспии; На промыслах; Вторая победа. Бой на уничтожение. Возможность и действительность; Еще одно звено; «АМП»; «ЕВ»; Против смерти; Опыты продолжаются; Эпилог; Послесловие. В. Туман окий"
method,1949-1950,1672,"Шибаев, Р.",ШибаевР,Скутер «ДОС-ФЛОТ-1»,,,,М.,изд-во ДОСАРМ в Тушине,1949.0,Библиотека юного конструктора,40.0,2000.0,1.5,
nonfic,1949-1950,1674,"Шихов, Л. И.",ШиховЛИ,В поход за древесными семенами,,,,Омск,Омская областная станция юных натуралистов и опытников сельского хозяйства,1949.0,Библиотека юного натуралиста,20.0,2000.0,0.8,
